user_id,signup_date,country,state,device,age,gender,acquisition_channel,is_registered
10662,2023-02-28,India,Karnataka,Mobile,42,Female,Google Ads,0
10663,2023-03-14,India,Odisha,Mobile,18,Male,Referral,0
10664,2023-04-22,India,Gujarat,Desktop,49,Male,Google Ads,0
10665,2023-06-14,India,Gujarat,Mobile,50,Male,Google Ads,0
10666,2023-02-01,India,Rajasthan,Mobile,24,Male,Facebook Ads,0
10667,2023-01-22,India,Delhi,Desktop,48,Female,Google Ads,0
10668,2023-06-22,India,Gujarat,Mobile,43,Female,Google Ads,0
10669,2023-04-08,India,Uttar Pradesh,Mobile,24,Female,Organic,0
10670,2023-03-24,India,Delhi,Desktop,53,Male,Facebook Ads,0
10671,2023-01-12,India,Odisha,Mobile,41,Female,Google Ads,0
10672,2023-01-05,India,Karnataka,Mobile,22,Male,Facebook Ads,0
10673,2023-01-26,India,Gujarat,Mobile,39,Female,Facebook Ads,0
10674,2023-04-26,India,Gujarat,Desktop,53,Male,Referral,0
10675,2023-04-01,India,Maharashtra,Mobile,20,Male,Organic,0
10676,2023-01-20,India,Uttar Pradesh,Mobile,54,Male,Organic,0
10677,2023-05-16,India,Odisha,Mobile,55,Female,Google Ads,0
10678,2023-03-21,India,Delhi,Mobile,23,Male,Organic,0
10679,2023-02-27,India,Uttar Pradesh,Mobile,42,Male,Facebook Ads,0
10680,2023-06-22,India,Delhi,Mobile,40,Male,Google Ads,0
10681,2023-01-05,India,Delhi,Desktop,29,Female,Organic,0
10682,2023-06-08,India,Uttar Pradesh,Mobile,45,Male,Organic,0
10683,2023-01-23,India,Odisha,Mobile,57,Female,Facebook Ads,0
10684,2023-05-29,India,West Bengal,Mobile,49,Male,Organic,0
10685,2023-05-20,India,Tamil Nadu,Mobile,42,Male,Referral,0
10686,2023-01-04,India,Uttar Pradesh,Mobile,51,Female,Google Ads,0
10687,2023-02-06,India,Uttar Pradesh,Desktop,47,Female,Google Ads,0
10688,2023-03-16,India,Uttar Pradesh,Desktop,54,Male,Facebook Ads,0
10689,2023-04-14,India,Maharashtra,Mobile,35,Female,Google Ads,0
10690,2023-04-27,India,Tamil Nadu,Desktop,52,Female,Google Ads,0
10691,2023-05-17,India,Rajasthan,Mobile,54,Male,Referral,0
10692,2023-01-26,India,Uttar Pradesh,Mobile,58,Female,Facebook Ads,0
10693,2023-01-27,India,Uttar Pradesh,Mobile,23,Male,Facebook Ads,0
10694,2023-06-27,India,Maharashtra,Mobile,36,Female,Referral,0
10695,2023-03-30,India,Uttar Pradesh,Mobile,39,Female,Organic,0
10696,2023-03-23,India,Rajasthan,Mobile,49,Female,Organic,0
10697,2023-05-10,India,Karnataka,Mobile,44,Female,Referral,0
10698,2023-05-07,India,Maharashtra,Mobile,33,Female,Facebook Ads,0
10699,2023-04-13,India,Tamil Nadu,Mobile,43,Female,Google Ads,0
10700,2023-06-03,India,Maharashtra,Mobile,56,Male,Facebook Ads,0
10701,2023-04-03,India,Odisha,Mobile,21,Male,Organic,0
10702,2023-02-15,India,Telangana,Desktop,33,Female,Referral,0
10703,2023-03-11,India,Delhi,Mobile,36,Female,Facebook Ads,0
10704,2023-05-31,India,Rajasthan,Desktop,45,Female,Facebook Ads,0
10705,2023-05-25,India,Telangana,Desktop,34,Female,Referral,0
10706,2023-03-29,India,Karnataka,Desktop,19,Female,Facebook Ads,0
10707,2023-04-14,India,Karnataka,Mobile,19,Male,Facebook Ads,0
10708,2023-03-05,India,Tamil Nadu,Desktop,41,Female,Facebook Ads,0
10709,2023-06-06,India,Tamil Nadu,Mobile,44,Male,Organic,0
10710,2023-02-21,India,Gujarat,Mobile,21,Male,Organic,0
10711,2023-05-06,India,Telangana,Mobile,53,Female,Organic,0
10712,2023-04-04,India,Tamil Nadu,Mobile,37,Male,Organic,0
10713,2023-05-08,India,Gujarat,Desktop,29,Male,Referral,0
10714,2023-01-24,India,Gujarat,Mobile,45,Male,Organic,0
10715,2023-06-12,India,Uttar Pradesh,Mobile,46,Male,Google Ads,0
10716,2023-05-05,India,West Bengal,Mobile,50,Female,Organic,0
10717,2023-06-24,India,Delhi,Mobile,35,Female,Organic,0
10718,2023-04-11,India,Odisha,Mobile,29,Male,Google Ads,0
10719,2023-02-20,India,Tamil Nadu,Mobile,27,Female,Referral,0
10720,2023-01-02,India,Gujarat,Mobile,41,Female,Referral,0
10721,2023-05-29,India,Delhi,Mobile,34,Male,Facebook Ads,0
10722,2023-06-17,India,Uttar Pradesh,Mobile,49,Female,Facebook Ads,0
10723,2023-04-15,India,Karnataka,Mobile,42,Female,Google Ads,0
10724,2023-03-10,India,West Bengal,Mobile,24,Male,Google Ads,0
10725,2023-02-04,India,Uttar Pradesh,Mobile,37,Female,Facebook Ads,0
10726,2023-06-21,India,Rajasthan,Mobile,46,Female,Referral,0
10727,2023-06-12,India,Rajasthan,Mobile,36,Female,Facebook Ads,0
10728,2023-03-24,India,Uttar Pradesh,Desktop,28,Male,Google Ads,0
10729,2023-06-02,India,Delhi,Mobile,50,Female,Facebook Ads,0
10730,2023-03-21,India,Tamil Nadu,Mobile,32,Female,Google Ads,0
10731,2023-01-31,India,Delhi,Desktop,48,Female,Google Ads,0
10732,2023-06-29,India,Karnataka,Mobile,30,Female,Referral,0
10733,2023-06-12,India,Rajasthan,Mobile,36,Male,Organic,0
10734,2023-05-31,India,West Bengal,Desktop,23,Male,Referral,0
10735,2023-02-18,India,Gujarat,Mobile,45,Male,Organic,0
10736,2023-05-24,India,Karnataka,Mobile,39,Male,Referral,0
10737,2023-02-27,India,Rajasthan,Mobile,45,Male,Organic,0
10738,2023-02-19,India,Odisha,Mobile,33,Male,Organic,0
10739,2023-03-19,India,Maharashtra,Mobile,50,Male,Organic,0
10740,2023-03-05,India,Delhi,Mobile,58,Female,Organic,0
10741,2023-02-21,India,Maharashtra,Desktop,43,Male,Google Ads,0
10742,2023-02-09,India,Rajasthan,Mobile,40,Male,Facebook Ads,0
10743,2023-04-15,India,Uttar Pradesh,Mobile,18,Female,Google Ads,0
10744,2023-02-23,India,Maharashtra,Mobile,46,Male,Facebook Ads,0
10745,2023-04-24,India,Delhi,Mobile,25,Male,Organic,0
10746,2023-04-07,India,Tamil Nadu,Mobile,59,Female,Facebook Ads,0
10747,2023-05-25,India,Maharashtra,Mobile,56,Female,Referral,0
10748,2023-05-12,India,Rajasthan,Mobile,20,Female,Facebook Ads,0
10749,2023-02-25,India,Karnataka,Mobile,30,Male,Facebook Ads,0
10750,2023-01-30,India,Maharashtra,Mobile,37,Female,Referral,0
10751,2023-04-18,India,Delhi,Mobile,22,Male,Google Ads,0
10752,2023-06-11,India,West Bengal,Desktop,29,Female,Google Ads,0
10753,2023-06-21,India,Delhi,Mobile,34,Female,Referral,0
10754,2023-05-06,India,Karnataka,Mobile,31,Male,Organic,0
10755,2023-04-14,India,Karnataka,Desktop,43,Female,Google Ads,0
10756,2023-05-07,India,Karnataka,Desktop,47,Male,Google Ads,0
10757,2023-03-28,India,Karnataka,Mobile,59,Female,Google Ads,0
10758,2023-02-02,India,Tamil Nadu,Mobile,49,Male,Organic,0
10759,2023-03-19,India,Delhi,Desktop,47,Male,Google Ads,0
10760,2023-02-05,India,Uttar Pradesh,Mobile,29,Female,Facebook Ads,0
10761,2023-01-18,India,Uttar Pradesh,Mobile,53,Male,Facebook Ads,0
10762,2023-04-29,India,Delhi,Mobile,36,Female,Referral,0
10763,2023-02-20,India,Odisha,Desktop,42,Male,Organic,0
10764,2023-06-21,India,Rajasthan,Desktop,50,Male,Referral,0
10765,2023-01-10,India,Uttar Pradesh,Desktop,59,Female,Google Ads,0
10766,2023-02-08,India,Tamil Nadu,Mobile,38,Female,Referral,0
10767,2023-02-18,India,West Bengal,Mobile,19,Female,Google Ads,0
10768,2023-02-27,India,Rajasthan,Mobile,54,Female,Google Ads,0
10769,2023-03-17,India,Rajasthan,Desktop,38,Male,Facebook Ads,0
10770,2023-04-12,India,Telangana,Desktop,43,Male,Facebook Ads,0
10771,2023-05-31,India,Tamil Nadu,Desktop,49,Female,Referral,0
10772,2023-05-15,India,Gujarat,Mobile,44,Male,Referral,0
10773,2023-02-14,India,Uttar Pradesh,Mobile,34,Female,Organic,0
10774,2023-04-20,India,Odisha,Mobile,21,Male,Facebook Ads,0
10775,2023-03-30,India,Maharashtra,Mobile,56,Female,Referral,0
10776,2023-02-24,India,Rajasthan,Mobile,32,Male,Referral,0
10777,2023-05-04,India,Telangana,Mobile,50,Male,Facebook Ads,0
10778,2023-06-15,India,Delhi,Desktop,31,Male,Google Ads,0
10779,2023-05-27,India,Karnataka,Desktop,43,Female,Facebook Ads,0
10780,2023-04-19,India,Maharashtra,Mobile,19,Male,Organic,0
10781,2023-05-30,India,Gujarat,Mobile,37,Female,Google Ads,0
10782,2023-01-11,India,Uttar Pradesh,Mobile,43,Male,Facebook Ads,0
10783,2023-05-11,India,Rajasthan,Mobile,19,Male,Google Ads,0
10784,2023-05-27,India,Karnataka,Mobile,19,Male,Referral,0
10785,2023-04-01,India,Odisha,Desktop,34,Male,Organic,0
10786,2023-05-15,India,Rajasthan,Mobile,35,Female,Referral,0
10787,2023-04-29,India,West Bengal,Mobile,21,Female,Referral,0
10788,2023-02-03,India,West Bengal,Mobile,34,Male,Referral,0
10789,2023-01-11,India,Karnataka,Mobile,50,Female,Facebook Ads,0
10790,2023-01-05,India,Gujarat,Desktop,40,Female,Facebook Ads,0
10791,2023-03-12,India,Gujarat,Desktop,30,Male,Google Ads,0
10792,2023-06-13,India,Odisha,Mobile,24,Male,Organic,0
10793,2023-01-05,India,Delhi,Mobile,58,Male,Organic,0
10794,2023-05-13,India,Tamil Nadu,Desktop,18,Male,Facebook Ads,0
10795,2023-01-27,India,Rajasthan,Mobile,57,Female,Facebook Ads,0
10796,2023-04-03,India,Maharashtra,Mobile,59,Male,Google Ads,0
10797,2023-06-04,India,Uttar Pradesh,Mobile,48,Male,Facebook Ads,0
10798,2023-06-09,India,Telangana,Mobile,53,Female,Referral,0
10799,2023-03-30,India,Odisha,Mobile,42,Male,Referral,0
10800,2023-04-24,India,Telangana,Desktop,58,Male,Facebook Ads,0
10801,2023-04-08,India,Delhi,Mobile,57,Female,Organic,0
10802,2023-01-15,India,Telangana,Desktop,47,Female,Facebook Ads,0
10803,2023-04-15,India,Uttar Pradesh,Desktop,55,Male,Organic,0
10804,2023-04-08,India,Karnataka,Mobile,38,Female,Organic,0
10805,2023-01-20,India,Karnataka,Mobile,36,Male,Facebook Ads,0
10806,2023-06-11,India,Delhi,Mobile,33,Female,Organic,0
10807,2023-05-07,India,Gujarat,Desktop,50,Female,Referral,0
10808,2023-02-03,India,Karnataka,Mobile,23,Male,Facebook Ads,0
10809,2023-04-25,India,Gujarat,Desktop,59,Male,Facebook Ads,0
10810,2023-06-23,India,Telangana,Mobile,54,Male,Organic,0
10811,2023-01-21,India,Rajasthan,Desktop,25,Male,Google Ads,0
10812,2023-06-16,India,Gujarat,Desktop,18,Female,Referral,0
10813,2023-02-09,India,Gujarat,Mobile,30,Male,Google Ads,0
10814,2023-06-21,India,Rajasthan,Mobile,43,Male,Google Ads,0
10815,2023-06-13,India,Delhi,Mobile,33,Male,Organic,0
10816,2023-02-24,India,Karnataka,Mobile,56,Female,Facebook Ads,0
10817,2023-02-19,India,Gujarat,Mobile,45,Male,Facebook Ads,0
10818,2023-03-15,India,Odisha,Desktop,40,Female,Google Ads,0
10819,2023-03-15,India,Telangana,Desktop,24,Male,Facebook Ads,0
10820,2023-02-07,India,Odisha,Mobile,41,Female,Referral,0
10821,2023-01-24,India,Delhi,Mobile,25,Female,Organic,0
10822,2023-04-18,India,Telangana,Mobile,18,Female,Organic,0
10823,2023-02-28,India,Karnataka,Mobile,21,Female,Facebook Ads,0
10824,2023-06-22,India,Telangana,Mobile,58,Female,Google Ads,0
10825,2023-06-03,India,Maharashtra,Desktop,36,Male,Facebook Ads,0
10826,2023-03-24,India,Rajasthan,Desktop,39,Female,Facebook Ads,0
10827,2023-01-11,India,West Bengal,Desktop,53,Female,Organic,0
10828,2023-06-27,India,Karnataka,Mobile,18,Female,Facebook Ads,0
10829,2023-05-08,India,Rajasthan,Mobile,36,Male,Referral,0
10830,2023-04-28,India,Gujarat,Desktop,46,Male,Referral,0
10831,2023-06-11,India,Delhi,Mobile,36,Female,Facebook Ads,0
10832,2023-01-16,India,Telangana,Desktop,23,Male,Organic,0
10833,2023-01-01,India,West Bengal,Mobile,42,Male,Facebook Ads,0
10834,2023-02-10,India,West Bengal,Desktop,56,Male,Organic,0
10835,2023-06-05,India,Gujarat,Desktop,40,Male,Facebook Ads,0
10836,2023-01-15,India,Uttar Pradesh,Mobile,18,Male,Referral,0
10837,2023-03-21,India,Karnataka,Desktop,32,Male,Referral,0
10838,2023-06-23,India,Tamil Nadu,Mobile,42,Male,Organic,0
10839,2023-02-01,India,Tamil Nadu,Mobile,21,Female,Facebook Ads,0
10840,2023-02-08,India,Maharashtra,Mobile,18,Male,Referral,0
10841,2023-03-14,India,Odisha,Mobile,57,Female,Google Ads,0
10842,2023-04-03,India,Uttar Pradesh,Desktop,38,Female,Organic,0
10843,2023-03-30,India,Karnataka,Mobile,27,Male,Organic,0
10844,2023-05-19,India,West Bengal,Mobile,19,Male,Google Ads,0
10845,2023-02-03,India,Gujarat,Desktop,34,Male,Facebook Ads,0
10846,2023-02-19,India,West Bengal,Mobile,30,Male,Google Ads,0
10847,2023-06-21,India,West Bengal,Desktop,44,Female,Google Ads,0
10848,2023-01-14,India,West Bengal,Mobile,58,Male,Google Ads,0
10849,2023-03-13,India,Uttar Pradesh,Desktop,45,Female,Referral,0
10850,2023-06-02,India,Maharashtra,Desktop,27,Male,Google Ads,0
10851,2023-06-27,India,Odisha,Desktop,27,Male,Google Ads,0
10852,2023-04-05,India,Delhi,Desktop,26,Female,Facebook Ads,0
10853,2023-03-26,India,West Bengal,Mobile,51,Female,Organic,0
10854,2023-06-09,India,Uttar Pradesh,Mobile,56,Female,Facebook Ads,0
10855,2023-02-24,India,Odisha,Mobile,21,Male,Facebook Ads,0
10856,2023-03-19,India,Rajasthan,Mobile,21,Female,Organic,0
10857,2023-06-02,India,Telangana,Mobile,21,Female,Referral,0
10858,2023-06-29,India,Delhi,Desktop,58,Female,Google Ads,0
10859,2023-04-25,India,Tamil Nadu,Mobile,28,Male,Google Ads,0
10860,2023-05-04,India,Odisha,Desktop,18,Female,Facebook Ads,0
10861,2023-04-18,India,Rajasthan,Desktop,38,Female,Referral,0
10862,2023-05-30,India,Delhi,Mobile,42,Male,Facebook Ads,0
10863,2023-02-16,India,West Bengal,Mobile,26,Female,Organic,0
10864,2023-02-20,India,Gujarat,Mobile,42,Female,Google Ads,0
10865,2023-03-11,India,Tamil Nadu,Mobile,35,Female,Facebook Ads,0
10866,2023-04-29,India,Telangana,Mobile,24,Female,Google Ads,0
10867,2023-03-28,India,Karnataka,Desktop,43,Male,Referral,0
10868,2023-03-16,India,Telangana,Mobile,35,Female,Facebook Ads,0
10869,2023-01-22,India,Gujarat,Mobile,18,Male,Facebook Ads,0
10870,2023-06-18,India,Tamil Nadu,Mobile,26,Female,Facebook Ads,0
10871,2023-03-18,India,Maharashtra,Mobile,27,Male,Organic,0
10872,2023-06-24,India,West Bengal,Desktop,28,Male,Google Ads,0
10873,2023-04-24,India,Karnataka,Desktop,49,Male,Facebook Ads,0
10874,2023-05-30,India,Delhi,Desktop,38,Male,Google Ads,0
10875,2023-05-12,India,Rajasthan,Mobile,53,Female,Google Ads,0
10876,2023-02-13,India,Karnataka,Mobile,49,Male,Organic,0
10877,2023-02-10,India,West Bengal,Mobile,36,Male,Facebook Ads,0
10878,2023-06-15,India,Gujarat,Mobile,25,Female,Google Ads,0
10879,2023-05-25,India,Rajasthan,Mobile,52,Male,Google Ads,0
10880,2023-01-17,India,Uttar Pradesh,Mobile,39,Female,Referral,0
10881,2023-06-22,India,Delhi,Mobile,21,Male,Google Ads,0
10882,2023-02-15,India,Rajasthan,Mobile,46,Female,Facebook Ads,0
10883,2023-05-16,India,Maharashtra,Desktop,48,Female,Referral,0
10884,2023-05-23,India,Maharashtra,Desktop,25,Male,Referral,0
10885,2023-06-10,India,Delhi,Mobile,29,Female,Facebook Ads,0
10886,2023-06-26,India,Maharashtra,Desktop,22,Male,Referral,0
10887,2023-01-10,India,Karnataka,Desktop,47,Male,Referral,0
10888,2023-02-27,India,West Bengal,Desktop,52,Male,Google Ads,0
10889,2023-04-11,India,Karnataka,Mobile,54,Female,Facebook Ads,0
10890,2023-05-19,India,Odisha,Mobile,21,Female,Referral,0
10891,2023-02-04,India,Karnataka,Mobile,38,Male,Facebook Ads,0
10892,2023-04-06,India,Tamil Nadu,Mobile,33,Female,Organic,0
10893,2023-03-27,India,Karnataka,Desktop,35,Female,Google Ads,0
10894,2023-05-12,India,Rajasthan,Desktop,48,Male,Organic,0
10895,2023-04-27,India,Karnataka,Mobile,55,Female,Referral,0
10896,2023-03-07,India,Karnataka,Mobile,49,Female,Referral,0
10897,2023-06-10,India,Karnataka,Mobile,50,Male,Referral,0
10898,2023-03-14,India,West Bengal,Desktop,36,Male,Organic,0
10899,2023-06-12,India,Uttar Pradesh,Mobile,37,Female,Facebook Ads,0
10900,2023-02-07,India,West Bengal,Mobile,27,Female,Facebook Ads,0
10901,2023-04-05,India,Rajasthan,Mobile,43,Female,Google Ads,0
10902,2023-02-02,India,Tamil Nadu,Mobile,35,Male,Referral,0
10903,2023-06-21,India,Odisha,Desktop,32,Female,Google Ads,0
10904,2023-02-22,India,Rajasthan,Mobile,53,Female,Organic,0
10905,2023-05-28,India,Karnataka,Desktop,35,Female,Facebook Ads,0
10906,2023-03-04,India,Gujarat,Mobile,48,Male,Google Ads,0
10907,2023-06-28,India,Karnataka,Desktop,32,Female,Facebook Ads,0
10908,2023-04-24,India,Gujarat,Desktop,55,Female,Referral,0
10909,2023-05-22,India,Delhi,Mobile,46,Male,Referral,0
10910,2023-02-04,India,Odisha,Desktop,59,Female,Facebook Ads,0
10911,2023-04-20,India,Tamil Nadu,Mobile,32,Female,Google Ads,0
10912,2023-02-14,India,Uttar Pradesh,Mobile,18,Male,Facebook Ads,0
10913,2023-06-10,India,Gujarat,Mobile,54,Female,Organic,0
10914,2023-03-02,India,Tamil Nadu,Mobile,58,Female,Facebook Ads,0
10915,2023-04-03,India,Odisha,Desktop,40,Male,Referral,0
10916,2023-03-13,India,West Bengal,Mobile,28,Female,Facebook Ads,0
10917,2023-04-25,India,Rajasthan,Mobile,55,Female,Organic,0
10918,2023-03-19,India,Karnataka,Mobile,33,Female,Organic,0
10919,2023-02-19,India,West Bengal,Mobile,47,Female,Google Ads,0
10920,2023-05-23,India,Tamil Nadu,Mobile,46,Female,Facebook Ads,0
10921,2023-02-11,India,West Bengal,Mobile,58,Female,Google Ads,0
10922,2023-04-24,India,Delhi,Mobile,20,Male,Google Ads,0
10923,2023-01-20,India,Maharashtra,Mobile,57,Male,Referral,0
10924,2023-04-02,India,West Bengal,Desktop,34,Male,Google Ads,0
10925,2023-03-09,India,Telangana,Desktop,43,Male,Facebook Ads,0
10926,2023-05-15,India,Odisha,Desktop,26,Female,Facebook Ads,0
10927,2023-03-07,India,Odisha,Mobile,34,Male,Facebook Ads,0
10928,2023-03-14,India,Gujarat,Mobile,54,Male,Google Ads,0
10929,2023-05-31,India,Delhi,Mobile,48,Male,Google Ads,0
10930,2023-02-05,India,Odisha,Desktop,48,Male,Facebook Ads,0
10931,2023-05-20,India,Maharashtra,Mobile,28,Female,Facebook Ads,0
10932,2023-05-31,India,West Bengal,Mobile,55,Female,Google Ads,0
10933,2023-05-19,India,Uttar Pradesh,Desktop,39,Female,Organic,0
10934,2023-05-09,India,West Bengal,Mobile,20,Male,Organic,0
10935,2023-02-08,India,Telangana,Desktop,45,Male,Facebook Ads,0
10936,2023-04-03,India,Tamil Nadu,Desktop,49,Male,Facebook Ads,0
10937,2023-03-11,India,Uttar Pradesh,Desktop,21,Male,Referral,0
10938,2023-06-08,India,Karnataka,Mobile,57,Female,Facebook Ads,0
10939,2023-05-17,India,Telangana,Mobile,55,Female,Facebook Ads,0
10940,2023-01-18,India,West Bengal,Mobile,28,Male,Google Ads,0
10941,2023-05-07,India,Gujarat,Mobile,18,Female,Facebook Ads,0
10942,2023-02-28,India,Tamil Nadu,Mobile,33,Male,Google Ads,0
10943,2023-03-08,India,Maharashtra,Mobile,51,Male,Organic,0
10944,2023-04-19,India,Rajasthan,Mobile,49,Female,Facebook Ads,0
10945,2023-05-11,India,Maharashtra,Mobile,50,Female,Google Ads,0
10946,2023-01-30,India,Tamil Nadu,Mobile,28,Male,Organic,0
10947,2023-04-01,India,Maharashtra,Desktop,53,Male,Facebook Ads,0
10948,2023-01-02,India,Telangana,Desktop,30,Female,Facebook Ads,0
10949,2023-01-20,India,Uttar Pradesh,Desktop,37,Female,Google Ads,0
10950,2023-04-07,India,Odisha,Mobile,42,Male,Referral,0
10951,2023-01-29,India,Delhi,Mobile,23,Male,Google Ads,0
10952,2023-01-09,India,Gujarat,Mobile,54,Female,Google Ads,0
10953,2023-01-04,India,Rajasthan,Mobile,43,Female,Facebook Ads,0
10954,2023-02-09,India,Telangana,Mobile,21,Male,Organic,0
10955,2023-05-21,India,Karnataka,Desktop,43,Female,Facebook Ads,0
10956,2023-05-14,India,Rajasthan,Mobile,35,Male,Organic,0
10957,2023-03-14,India,Gujarat,Mobile,30,Female,Google Ads,0
10958,2023-01-26,India,Delhi,Desktop,25,Male,Facebook Ads,0
10959,2023-04-13,India,Odisha,Desktop,50,Female,Google Ads,0
10960,2023-02-10,India,Telangana,Mobile,33,Male,Organic,0
10961,2023-02-11,India,West Bengal,Mobile,59,Female,Organic,0
10962,2023-05-08,India,Uttar Pradesh,Mobile,56,Male,Organic,0
10963,2023-03-02,India,West Bengal,Mobile,48,Female,Organic,0
10964,2023-03-03,India,West Bengal,Desktop,57,Female,Facebook Ads,0
10965,2023-01-21,India,West Bengal,Mobile,40,Female,Referral,0
10966,2023-06-08,India,Karnataka,Mobile,33,Female,Facebook Ads,0
10967,2023-02-12,India,Tamil Nadu,Mobile,27,Female,Facebook Ads,0
10968,2023-05-29,India,Delhi,Mobile,53,Female,Facebook Ads,0
10969,2023-04-17,India,Telangana,Mobile,48,Male,Referral,0
10970,2023-06-06,India,Maharashtra,Mobile,49,Male,Facebook Ads,0
10971,2023-02-27,India,Delhi,Mobile,38,Male,Organic,0
10972,2023-06-01,India,Tamil Nadu,Desktop,33,Female,Facebook Ads,0
10973,2023-02-14,India,Tamil Nadu,Mobile,46,Male,Organic,0
10974,2023-03-21,India,Rajasthan,Mobile,33,Female,Facebook Ads,0
10975,2023-05-17,India,Gujarat,Mobile,32,Male,Organic,0
10976,2023-05-10,India,West Bengal,Desktop,25,Male,Facebook Ads,0
10977,2023-06-14,India,Telangana,Desktop,32,Female,Google Ads,0
10978,2023-05-07,India,Karnataka,Desktop,38,Female,Google Ads,0
10979,2023-06-14,India,Delhi,Mobile,38,Female,Facebook Ads,0
10980,2023-02-15,India,West Bengal,Mobile,24,Female,Facebook Ads,0
10981,2023-01-06,India,Odisha,Mobile,36,Female,Facebook Ads,0
10982,2023-02-17,India,Rajasthan,Mobile,39,Female,Google Ads,0
10983,2023-05-07,India,Delhi,Mobile,55,Male,Facebook Ads,0
10984,2023-04-22,India,Gujarat,Mobile,30,Female,Referral,0
10985,2023-05-16,India,West Bengal,Mobile,43,Female,Referral,0
10986,2023-02-01,India,West Bengal,Mobile,39,Male,Facebook Ads,0
10987,2023-04-11,India,Maharashtra,Mobile,24,Male,Facebook Ads,0
10988,2023-03-18,India,Gujarat,Desktop,52,Male,Referral,0
10989,2023-03-09,India,Telangana,Mobile,20,Male,Google Ads,0
10990,2023-01-28,India,Uttar Pradesh,Mobile,52,Male,Google Ads,0
10991,2023-06-17,India,Maharashtra,Mobile,33,Male,Organic,0
10992,2023-05-24,India,Tamil Nadu,Desktop,33,Male,Google Ads,0
10993,2023-02-26,India,Rajasthan,Mobile,19,Male,Referral,0
10994,2023-02-24,India,Gujarat,Mobile,55,Male,Organic,0
10995,2023-03-24,India,Telangana,Mobile,34,Female,Organic,0
10996,2023-04-16,India,Karnataka,Mobile,55,Female,Organic,0
10997,2023-03-27,India,Uttar Pradesh,Mobile,41,Female,Facebook Ads,0
10998,2023-06-16,India,Delhi,Mobile,39,Female,Referral,0
10999,2023-03-17,India,Delhi,Mobile,40,Male,Organic,0
11000,2023-06-07,India,Uttar Pradesh,Mobile,36,Male,Facebook Ads,0
11001,2023-04-14,India,Uttar Pradesh,Mobile,39,Male,Referral,0
11002,2023-06-19,India,Odisha,Mobile,34,Male,Organic,0
11003,2023-05-13,India,Odisha,Mobile,19,Female,Google Ads,0
11004,2023-04-11,India,Tamil Nadu,Mobile,31,Male,Google Ads,0
11005,2023-06-22,India,Maharashtra,Desktop,45,Female,Google Ads,0
11006,2023-02-01,India,Karnataka,Mobile,30,Female,Facebook Ads,0
11007,2023-04-08,India,Maharashtra,Mobile,55,Female,Referral,0
11008,2023-01-12,India,Maharashtra,Mobile,34,Female,Referral,0
11009,2023-04-17,India,Gujarat,Mobile,26,Female,Google Ads,0
11010,2023-03-07,India,Gujarat,Desktop,57,Female,Google Ads,0
11011,2023-02-21,India,Tamil Nadu,Desktop,31,Female,Referral,0
11012,2023-02-01,India,Karnataka,Desktop,19,Male,Facebook Ads,0
11013,2023-06-12,India,West Bengal,Mobile,59,Male,Google Ads,0
11014,2023-05-14,India,Uttar Pradesh,Desktop,38,Female,Facebook Ads,0
11015,2023-01-22,India,West Bengal,Mobile,52,Male,Organic,0
11016,2023-06-24,India,Uttar Pradesh,Mobile,47,Male,Referral,0
11017,2023-05-21,India,Telangana,Mobile,34,Female,Facebook Ads,0
11018,2023-01-23,India,Uttar Pradesh,Mobile,56,Female,Referral,0
11019,2023-06-21,India,Delhi,Mobile,42,Female,Google Ads,0
11020,2023-01-09,India,Telangana,Desktop,56,Female,Referral,0
11021,2023-04-16,India,Telangana,Mobile,52,Female,Referral,0
11022,2023-02-28,India,Tamil Nadu,Mobile,23,Male,Referral,0
11023,2023-04-27,India,Rajasthan,Mobile,20,Female,Referral,0
11024,2023-04-11,India,Delhi,Mobile,53,Male,Google Ads,0
11025,2023-01-30,India,Telangana,Desktop,18,Male,Google Ads,0
11026,2023-03-25,India,Odisha,Mobile,51,Female,Facebook Ads,0
11027,2023-02-13,India,Gujarat,Mobile,18,Female,Google Ads,0
11028,2023-06-26,India,Delhi,Mobile,43,Male,Organic,0
11029,2023-01-16,India,Gujarat,Desktop,35,Male,Referral,0
11030,2023-05-01,India,Rajasthan,Mobile,53,Male,Organic,0
11031,2023-03-15,India,Gujarat,Mobile,23,Female,Organic,0
11032,2023-03-25,India,Odisha,Mobile,28,Female,Facebook Ads,0
11033,2023-05-10,India,Rajasthan,Mobile,57,Male,Referral,0
11034,2023-03-08,India,West Bengal,Desktop,47,Female,Organic,0
11035,2023-02-11,India,Gujarat,Desktop,31,Female,Organic,0
11036,2023-05-16,India,Tamil Nadu,Mobile,27,Male,Referral,0
11037,2023-03-14,India,Uttar Pradesh,Mobile,48,Male,Referral,0
11038,2023-04-02,India,Karnataka,Mobile,53,Female,Google Ads,0
11039,2023-05-29,India,Rajasthan,Mobile,32,Female,Referral,0
11040,2023-04-25,India,Rajasthan,Mobile,47,Female,Organic,0
11041,2023-04-07,India,Telangana,Mobile,31,Female,Organic,0
11042,2023-02-03,India,Maharashtra,Desktop,40,Male,Organic,0
11043,2023-05-12,India,Delhi,Mobile,34,Male,Google Ads,0
11044,2023-04-27,India,Delhi,Mobile,44,Female,Google Ads,0
11045,2023-03-03,India,Odisha,Mobile,30,Male,Organic,0
