session_id,user_id,session_date,duration_minutes,pages_viewed
40271,6173,2023-06-07,3,14
40272,459,2023-06-19,32,5
40273,3000,2023-06-05,45,10
40274,5940,2023-04-26,31,2
40275,112,2023-02-20,29,2
40276,1018,2023-04-08,5,7
40277,9609,2023-06-25,2,11
40278,8574,2023-06-16,16,3
40279,573,2023-06-21,31,5
40280,5889,2023-04-27,17,9
40281,2634,2023-04-15,48,7
40282,6445,2023-05-15,52,13
40283,937,2023-06-29,9,4
40284,5832,2023-06-22,54,4
40285,8350,2023-06-01,6,4
40286,8108,2023-05-12,16,12
40287,2509,2023-03-16,56,11
40288,4512,2023-06-22,4,12
40289,3718,2023-06-13,37,14
40290,3899,2023-04-16,3,3
40291,7054,2023-05-01,3,1
40292,589,2023-06-18,24,3
40293,1662,2023-06-09,5,3
40294,7512,2023-05-24,49,11
40295,5168,2023-04-15,39,7
40296,2236,2023-06-22,14,13
40297,6447,2023-06-15,51,6
40298,6282,2023-05-04,47,12
40299,6482,2023-04-17,28,1
40300,6834,2023-02-24,56,10
40301,9877,2023-05-26,8,7
40302,9074,2023-05-11,52,13
40303,1265,2023-06-21,37,8
40304,3482,2023-06-20,53,14
40305,8587,2023-06-05,33,9
40306,5300,2023-06-14,19,12
40307,2206,2023-05-24,18,13
40308,7809,2023-05-07,54,10
40309,4788,2023-04-07,43,5
40310,6684,2023-04-22,19,12
40311,191,2023-06-24,35,5
40312,3828,2023-06-23,13,10
40313,7226,2023-03-03,53,11
40314,2733,2023-05-21,35,6
40315,7402,2023-06-27,45,6
40316,1830,2023-04-04,17,13
40317,5613,2023-05-04,39,13
40318,4347,2023-06-22,44,5
40319,7126,2023-06-20,24,2
40320,9766,2023-06-16,52,7
40321,5556,2023-02-19,30,12
40322,4142,2023-06-26,20,2
40323,7810,2023-06-20,41,1
40324,3669,2023-05-11,27,1
40325,1661,2023-01-28,42,6
40326,2681,2023-04-09,10,12
40327,2000,2023-02-21,27,8
40328,6970,2023-03-29,41,14
40329,348,2023-05-01,11,4
40330,7593,2023-02-22,43,3
40331,1289,2023-06-29,31,7
40332,9314,2023-02-05,37,12
40333,6347,2023-04-19,17,12
40334,8797,2023-06-28,4,4
40335,4472,2023-06-29,14,7
40336,6770,2023-02-20,44,3
40337,6188,2023-06-28,34,9
40338,1799,2023-06-23,13,3
40339,9503,2023-04-01,9,3
40340,2883,2023-04-08,25,9
40341,6280,2023-05-10,4,7
40342,3855,2023-03-31,22,1
40343,8200,2023-06-10,12,9
40344,1272,2023-06-21,31,9
40345,1745,2023-05-29,1,1
40346,754,2023-03-16,53,3
40347,8416,2023-06-29,24,5
40348,8702,2023-06-25,2,7
40349,1546,2023-06-15,16,7
40350,9826,2023-06-11,38,6
40351,9379,2023-04-17,57,10
40352,5736,2023-06-20,17,6
40353,3120,2023-06-28,54,14
40354,4543,2023-02-20,15,11
40355,2657,2023-05-01,12,10
40356,6860,2023-04-26,39,5
40357,3469,2023-06-19,23,11
40358,5727,2023-04-16,33,10
40359,4303,2023-04-18,57,8
40360,2313,2023-05-12,31,14
40361,70,2023-05-25,29,6
40362,4069,2023-06-28,33,6
40363,6339,2023-06-25,49,11
40364,5480,2023-06-20,32,12
40365,910,2023-06-11,45,10
40366,2801,2023-06-18,23,9
40367,9175,2023-04-22,4,4
40368,7857,2023-02-25,56,8
40369,5569,2023-06-04,32,7
40370,9060,2023-06-01,38,3
40371,2802,2023-06-10,46,6
40372,3809,2023-06-07,5,5
40373,7896,2023-06-17,45,7
40374,2138,2023-05-29,40,12
40375,7546,2023-06-29,48,9
40376,3914,2023-04-20,6,9
40377,1094,2023-05-20,18,9
40378,4067,2023-06-24,20,10
40379,325,2023-06-11,4,2
40380,9411,2023-06-03,22,2
40381,4281,2023-06-05,47,2
40382,4143,2023-06-19,49,10
40383,957,2023-06-01,54,4
40384,4488,2023-05-09,40,11
40385,6602,2023-06-01,2,10
40386,5913,2023-06-13,5,13
40387,1380,2023-03-26,10,9
40388,7491,2023-03-14,14,6
40389,4584,2023-04-07,31,14
40390,3035,2023-05-24,46,14
40391,4439,2023-03-07,15,3
40392,5740,2023-05-17,24,12
40393,9439,2023-06-28,8,7
40394,1634,2023-03-09,3,9
40395,1996,2023-06-10,35,10
40396,6641,2023-06-10,37,6
40397,2351,2023-05-22,59,13
40398,3557,2023-04-30,54,10
40399,629,2023-06-26,45,5
40400,53,2023-04-28,21,7
40401,1811,2023-06-11,21,6
40402,6077,2023-06-28,56,3
40403,6353,2023-06-18,4,13
40404,1562,2023-03-10,28,2
40405,1239,2023-05-16,55,1
40406,2905,2023-06-09,56,4
40407,4742,2023-05-10,28,1
40408,1748,2023-02-21,20,6
40409,3747,2023-06-18,47,8
40410,4708,2023-04-09,38,8
40411,6122,2023-06-23,2,2
40412,6947,2023-06-13,51,8
40413,7085,2023-05-10,17,12
40414,4036,2023-06-24,24,9
40415,2298,2023-06-05,22,1
40416,4342,2023-06-23,24,3
40417,5403,2023-06-28,26,10
40418,1308,2023-06-16,42,7
40419,8118,2023-04-18,5,3
40420,5033,2023-04-07,6,2
40421,9065,2023-05-07,49,2
40422,4502,2023-05-10,29,2
40423,6041,2023-06-10,2,5
40424,1864,2023-02-15,29,1
40425,8424,2023-04-27,45,7
40426,3204,2023-02-22,55,12
40427,6435,2023-06-05,4,10
40428,4467,2023-04-14,18,14
40429,6517,2023-05-11,32,4
40430,740,2023-04-25,26,13
40431,4561,2023-02-24,20,9
40432,4459,2023-02-16,28,2
40433,7287,2023-06-28,2,1
40434,1658,2023-05-26,37,7
40435,6498,2023-03-17,18,14
40436,8680,2023-04-26,39,5
40437,8158,2023-06-27,46,9
40438,9589,2023-02-16,52,14
40439,6372,2023-06-22,22,5
40440,7974,2023-04-06,25,5
40441,1903,2023-04-09,36,3
40442,1840,2023-02-03,3,7
40443,4909,2023-06-09,43,7
40444,6752,2023-06-26,8,12
40445,1392,2023-05-03,50,10
40446,289,2023-06-09,3,12
40447,4643,2023-06-13,27,11
40448,792,2023-06-06,57,5
40449,159,2023-03-20,53,1
40450,6817,2023-01-24,37,3
40451,7659,2023-06-05,31,7
40452,7530,2023-05-12,2,6
40453,6372,2023-06-24,54,3
40454,8075,2023-06-27,57,3
40455,2813,2023-06-19,24,3
40456,1787,2023-04-06,39,5
40457,2095,2023-04-25,18,4
40458,9667,2023-05-22,49,5
40459,7665,2023-06-11,53,6
40460,8,2023-06-28,30,8
40461,7329,2023-06-07,17,2
40462,6483,2023-06-29,59,10
40463,227,2023-06-15,5,9
40464,7977,2023-06-29,4,8
40465,4077,2023-05-30,1,5
40466,6920,2023-06-08,43,11
40467,5756,2023-04-05,16,7
40468,7194,2023-04-10,28,7
40469,358,2023-06-25,36,7
40470,3939,2023-04-15,47,14
40471,6084,2023-04-26,43,2
40472,6406,2023-02-11,4,7
40473,98,2023-06-15,4,1
40474,6387,2023-04-02,20,14
40475,4112,2023-03-21,45,6
40476,1738,2023-04-24,49,4
40477,526,2023-02-24,29,3
40478,3193,2023-06-01,31,13
40479,391,2023-04-19,6,2
40480,3906,2023-06-07,5,7
40481,3613,2023-03-02,2,10
40482,4539,2023-05-04,38,9
40483,8656,2023-05-06,47,10
40484,9458,2023-04-05,41,9
40485,6735,2023-05-30,34,2
40486,412,2023-06-24,57,4
40487,6654,2023-05-13,29,7
40488,9454,2023-06-26,44,6
40489,3590,2023-02-04,14,6
40490,6278,2023-04-15,18,3
40491,7451,2023-04-05,20,5
40492,5813,2023-05-20,21,11
40493,1001,2023-02-15,41,3
40494,7185,2023-06-23,40,14
40495,2417,2023-06-02,54,10
40496,9534,2023-06-12,25,5
40497,7490,2023-05-24,54,13
40498,6862,2023-04-08,11,12
40499,7445,2023-05-31,32,9
40500,3939,2023-03-08,17,5
40501,8639,2023-06-26,8,14
40502,7716,2023-04-19,25,3
40503,8365,2023-06-01,5,6
40504,949,2023-06-21,9,4
40505,4032,2023-05-29,23,7
40506,647,2023-05-20,16,10
40507,8301,2023-06-26,13,11
40508,7026,2023-05-22,11,12
40509,9436,2023-06-15,51,11
40510,5152,2023-03-08,49,10
40511,2451,2023-06-08,10,13
40512,4892,2023-05-28,50,8
40513,2902,2023-06-24,48,14
40514,8002,2023-06-06,40,3
40515,5845,2023-05-06,52,5
40516,1734,2023-01-23,55,7
40517,4065,2023-03-13,35,6
40518,7662,2023-04-11,13,14
40519,2883,2023-06-25,54,10
40520,7744,2023-06-21,44,12
40521,5701,2023-06-13,46,13
40522,9556,2023-05-30,7,2
40523,3041,2023-06-04,39,11
40524,8644,2023-04-20,36,8
40525,5860,2023-04-20,15,2
40526,8735,2023-05-04,27,11
40527,1795,2023-04-10,21,5
40528,2895,2023-06-15,46,13
40529,3825,2023-06-28,43,3
40530,5624,2023-06-08,31,9
40531,6027,2023-02-25,54,3
40532,2419,2023-06-29,50,13
40533,3503,2023-06-29,44,12
40534,9767,2023-06-22,51,3
40535,6121,2023-05-09,8,13
40536,6775,2023-04-16,42,10
40537,2100,2023-05-04,23,7
40538,8577,2023-05-19,58,1
40539,3232,2023-05-23,26,4
40540,531,2023-06-28,7,8
40541,3771,2023-05-29,42,11
40542,4009,2023-06-29,36,8
40543,8149,2023-04-25,10,11
40544,2164,2023-06-22,24,2
40545,2774,2023-03-18,51,14
40546,3310,2023-06-20,37,8
40547,1035,2023-05-24,5,2
40548,711,2023-04-05,50,5
40549,2758,2023-01-05,18,14
40550,5529,2023-06-20,41,3
40551,417,2023-05-22,2,2
40552,4447,2023-03-14,51,10
40553,656,2023-02-28,32,13
40554,7853,2023-05-12,56,13
40555,5018,2023-04-01,13,14
40556,9111,2023-05-01,30,12
40557,9133,2023-06-02,1,14
40558,6385,2023-06-09,38,2
40559,6923,2023-05-02,38,1
40560,1258,2023-06-20,26,2
40561,4723,2023-04-07,13,3
40562,6686,2023-05-25,36,4
40563,7961,2023-06-14,42,14
40564,1388,2023-06-14,37,5
40565,3221,2023-04-21,37,13
40566,130,2023-06-11,37,4
40567,1285,2023-04-02,23,1
40568,2882,2023-06-13,11,5
40569,5312,2023-06-26,19,5
40570,8654,2023-05-18,4,9
40571,1426,2023-04-05,46,4
40572,9675,2023-06-27,20,9
40573,3642,2023-05-30,53,14
40574,3388,2023-05-26,11,3
40575,4367,2023-06-18,17,10
40576,3157,2023-06-09,19,8
40577,2501,2023-06-18,37,10
40578,7634,2023-06-23,51,12
40579,2982,2023-04-24,40,9
40580,2970,2023-06-26,13,10
40581,4045,2023-05-12,58,1
40582,5759,2023-02-15,1,12
40583,3713,2023-04-01,8,13
40584,1535,2023-02-17,56,14
40585,8331,2023-06-12,39,6
40586,5445,2023-06-21,37,9
40587,4605,2023-06-16,12,1
40588,1921,2023-05-18,49,2
40589,9811,2023-06-08,46,5
40590,2482,2023-06-20,51,8
40591,5445,2023-06-26,54,11
40592,1534,2023-01-23,20,5
40593,6860,2023-06-26,41,6
40594,7100,2023-06-17,38,2
40595,8101,2023-04-04,53,7
40596,4247,2023-06-29,9,7
40597,1541,2023-05-13,18,10
40598,5463,2023-06-07,28,11
40599,8408,2023-02-22,42,7
40600,9553,2023-04-30,41,13
40601,8836,2023-06-29,32,6
40602,9105,2023-05-25,2,10
40603,123,2023-03-01,31,13
40604,8862,2023-04-26,29,3
40605,54,2023-04-22,12,1
40606,1113,2023-05-21,21,11
40607,6993,2023-06-03,15,4
40608,8014,2023-06-29,15,14
40609,4631,2023-05-07,10,5
40610,9489,2023-06-16,45,14
40611,2491,2023-06-16,37,4
40612,4660,2023-04-17,53,2
40613,4305,2023-06-10,26,12
40614,5238,2023-02-27,49,4
40615,1870,2023-04-15,38,4
40616,2747,2023-05-09,12,13
40617,3663,2023-06-14,35,8
40618,7187,2023-04-16,19,2
40619,2373,2023-05-14,58,14
40620,5393,2023-06-25,49,5
40621,9319,2023-03-27,48,12
40622,1158,2023-04-05,9,6
40623,9391,2023-06-09,49,6
40624,4853,2023-05-24,53,12
40625,8081,2023-04-21,24,12
40626,1825,2023-05-29,46,3
40627,3211,2023-03-30,44,5
40628,6817,2023-05-15,50,4
40629,6172,2023-05-10,26,2
40630,6250,2023-06-26,32,1
40631,7721,2023-05-27,19,3
40632,9349,2023-06-17,21,14
40633,6741,2023-06-28,4,9
40634,7454,2023-05-30,48,14
40635,5210,2023-06-18,14,12
40636,2104,2023-06-27,14,5
40637,3843,2023-03-18,39,13
40638,5589,2023-06-25,54,10
40639,8693,2023-04-01,1,3
40640,1159,2023-04-26,44,5
40641,2616,2023-06-27,14,5
40642,9143,2023-06-23,37,6
40643,4327,2023-06-26,1,11
40644,7630,2023-04-30,35,1
40645,784,2023-05-07,46,4
40646,8105,2023-06-20,22,13
40647,4136,2023-06-12,17,3
40648,2231,2023-05-10,32,5
40649,7806,2023-05-09,34,11
40650,8487,2023-03-30,38,14
40651,5272,2023-06-16,37,13
40652,9535,2023-06-15,46,13
40653,1258,2023-06-18,11,13
40654,4462,2023-06-23,49,7
40655,1502,2023-03-27,47,2
40656,52,2023-05-19,31,8
40657,1585,2023-06-25,26,2
40658,1602,2023-06-03,42,10
40659,1679,2023-06-04,48,10
40660,2105,2023-06-11,54,9
40661,9009,2023-06-21,1,9
40662,5819,2023-05-22,33,5
40663,4042,2023-02-15,37,14
40664,2240,2023-03-25,40,12
40665,5546,2023-06-01,34,9
40666,3653,2023-06-21,6,11
40667,1823,2023-06-20,37,8
40668,7566,2023-06-28,7,3
40669,710,2023-05-08,1,10
40670,6241,2023-06-26,20,10
40671,557,2023-05-21,56,6
40672,4589,2023-06-04,59,13
40673,9878,2023-04-20,37,4
40674,5848,2023-05-26,11,3
40675,9315,2023-06-16,5,2
40676,5288,2023-05-01,56,12
40677,494,2023-06-03,59,2
40678,533,2023-06-27,23,13
40679,7098,2023-02-14,29,10
40680,6083,2023-06-28,28,8
40681,3784,2023-05-12,6,3
40682,5774,2023-03-11,46,1
40683,5311,2023-05-25,48,10
40684,6380,2023-06-09,35,12
40685,6379,2023-04-26,18,12
40686,5002,2023-06-28,2,6
40687,4193,2023-04-17,17,11
40688,1208,2023-06-19,51,13
40689,2820,2023-06-17,29,8
40690,1139,2023-05-26,2,6
40691,1417,2023-05-16,32,12
40692,5821,2023-04-02,33,1
40693,65,2023-01-19,52,5
40694,6359,2023-05-06,17,4
40695,3576,2023-04-16,5,12
40696,3149,2023-06-04,41,14
40697,5597,2023-06-16,31,8
40698,7480,2023-01-24,10,14
40699,350,2023-05-11,13,2
40700,6055,2023-06-26,4,12
40701,1613,2023-04-03,26,12
40702,4831,2023-05-29,4,1
40703,4493,2023-06-13,21,6
40704,3866,2023-04-05,52,9
40705,2137,2023-04-03,25,8
40706,8879,2023-06-11,17,6
40707,7812,2023-05-18,49,2
40708,4166,2023-06-28,39,11
40709,3398,2023-06-06,44,9
40710,4267,2023-05-06,37,12
40711,6567,2023-06-17,32,5
40712,5023,2023-06-15,54,10
40713,841,2023-04-07,15,8
40714,3074,2023-06-20,33,11
40715,519,2023-05-20,45,1
40716,9729,2023-06-19,2,12
40717,4743,2023-04-16,30,4
40718,3081,2023-01-08,6,6
40719,2521,2023-05-03,34,7
40720,1584,2023-03-29,16,5
40721,4919,2023-04-17,48,4
40722,4813,2023-04-26,21,7
40723,1340,2023-05-25,42,11
40724,8314,2023-05-03,59,14
40725,5446,2023-05-14,43,9
40726,1614,2023-06-29,3,12
40727,305,2023-03-09,39,6
40728,4766,2023-05-02,39,10
40729,5213,2023-05-09,5,9
40730,7234,2023-04-18,10,10
40731,6686,2023-03-16,28,13
40732,8856,2023-05-07,13,11
40733,7504,2023-06-22,58,6
40734,5943,2023-05-22,23,4
40735,1179,2023-04-24,2,1
40736,7236,2023-03-31,53,7
40737,956,2023-06-01,31,13
40738,379,2023-05-09,16,1
40739,9696,2023-05-03,1,12
40740,9136,2023-06-20,19,12
40741,1389,2023-06-22,52,1
40742,5673,2023-03-11,21,4
40743,9924,2023-03-27,49,3
40744,2210,2023-05-24,9,8
40745,5282,2023-05-02,27,6
40746,3292,2023-06-22,27,14
40747,5633,2023-03-11,10,2
40748,5862,2023-04-20,47,1
40749,9043,2023-06-20,46,9
40750,3035,2023-06-08,10,5
40751,427,2023-05-06,34,7
40752,7795,2023-03-03,51,2
40753,443,2023-05-12,3,6
40754,5964,2023-02-23,26,10
40755,4417,2023-05-19,47,5
40756,6511,2023-04-13,48,10
40757,7425,2023-05-18,17,10
40758,3245,2023-05-18,16,8
40759,2122,2023-06-05,4,11
40760,1663,2023-06-16,37,14
40761,5550,2023-04-04,32,11
40762,4197,2023-06-13,32,6
40763,2095,2023-02-22,18,10
40764,4795,2023-06-12,1,6
40765,7004,2023-05-31,28,9
40766,9680,2023-06-12,33,11
40767,5185,2023-06-02,22,5
40768,2756,2023-06-29,54,9
40769,570,2023-06-29,15,7
40770,830,2023-05-13,54,9
40771,4030,2023-04-09,42,4
40772,1905,2023-06-28,30,9
40773,3180,2023-06-27,54,1
40774,2979,2023-06-14,39,12
40775,8908,2023-03-07,8,2
40776,6939,2023-06-24,41,2
40777,7864,2023-06-03,10,13
40778,3115,2023-04-06,41,6
40779,6053,2023-02-12,30,3
40780,2088,2023-03-19,5,4
40781,2302,2023-04-18,44,2
40782,2745,2023-06-24,18,12
40783,6500,2023-05-21,12,6
40784,8379,2023-06-29,2,3
40785,9147,2023-03-27,41,9
40786,621,2023-06-11,6,4
40787,2933,2023-05-18,13,2
40788,7923,2023-06-18,9,11
40789,967,2023-06-02,47,14
40790,7552,2023-06-15,22,9
40791,4180,2023-05-08,53,12
40792,7626,2023-02-23,9,4
40793,87,2023-04-12,12,8
40794,10,2023-03-27,58,11
40795,3908,2023-06-10,50,3
40796,5897,2023-06-01,8,5
40797,1435,2023-05-19,45,1
40798,2494,2023-06-01,47,4
40799,4986,2023-06-13,8,5
40800,2272,2023-06-23,24,6
40801,5519,2023-06-17,4,5
40802,2247,2023-05-17,15,5
40803,8386,2023-06-26,43,2
40804,9346,2023-05-04,7,5
40805,4554,2023-05-18,51,1
40806,7057,2023-04-09,31,1
40807,8525,2023-05-02,59,5
40808,521,2023-06-09,19,11
40809,5584,2023-05-29,33,5
40810,3148,2023-04-21,24,6
40811,4100,2023-04-19,37,10
40812,3829,2023-05-23,50,13
40813,8416,2023-06-28,21,13
40814,2947,2023-01-13,51,3
40815,3113,2023-05-28,15,3
40816,7362,2023-06-07,3,9
40817,1611,2023-02-08,28,1
40818,6322,2023-06-19,37,8
40819,7740,2023-06-02,20,5
40820,6447,2023-01-25,47,9
40821,4436,2023-06-26,12,14
40822,6550,2023-04-11,32,9
40823,3350,2023-03-16,55,13
40824,1881,2023-06-22,26,4
40825,3858,2023-06-17,4,6
40826,8906,2023-05-11,11,1
40827,2750,2023-05-23,35,1
40828,7026,2023-05-11,33,3
40829,6629,2023-06-21,43,8
40830,9996,2023-06-27,45,13
40831,7197,2023-03-12,40,13
40832,8451,2023-05-17,51,3
40833,1973,2023-06-25,37,9
40834,6609,2023-05-03,3,4
40835,995,2023-06-11,10,1
40836,2772,2023-06-28,53,8
40837,5607,2023-05-22,9,6
40838,6734,2023-06-10,17,6
40839,4083,2023-06-19,58,5
40840,3753,2023-01-11,9,12
40841,5370,2023-06-09,12,11
40842,8056,2023-03-27,43,12
40843,3045,2023-06-20,48,5
40844,2099,2023-06-24,28,5
40845,4960,2023-05-31,36,12
40846,6414,2023-05-14,20,12
40847,4864,2023-06-20,2,1
40848,1019,2023-05-18,40,7
40849,6027,2023-06-28,31,14
40850,8905,2023-06-09,48,14
40851,7218,2023-05-16,31,7
40852,2532,2023-06-28,19,2
40853,5501,2023-06-16,43,7
40854,7495,2023-03-06,14,3
40855,977,2023-05-29,2,10
40856,3622,2023-05-16,54,9
40857,1355,2023-06-21,15,4
40858,8418,2023-06-06,49,13
40859,9362,2023-03-23,42,11
40860,6303,2023-03-13,33,14
40861,1871,2023-05-29,4,8
40862,8926,2023-04-13,18,5
40863,8939,2023-06-17,2,5
40864,5253,2023-05-29,3,14
40865,9940,2023-06-19,13,7
40866,9728,2023-06-07,13,14
40867,831,2023-05-19,47,3
40868,850,2023-02-17,6,6
40869,9730,2023-06-25,1,7
40870,4428,2023-05-24,30,9
40871,9620,2023-06-11,42,5
40872,369,2023-05-03,12,7
40873,4858,2023-06-07,48,11
40874,1097,2023-05-23,58,1
40875,8558,2023-03-06,2,11
40876,1699,2023-06-06,35,2
40877,8887,2023-06-26,28,4
40878,5044,2023-06-16,56,2
40879,3551,2023-06-22,4,10
40880,6189,2023-03-28,37,9
40881,3375,2023-06-06,47,2
40882,6493,2023-05-03,4,2
40883,5499,2023-06-26,29,9
40884,6195,2023-03-16,4,3
40885,3961,2023-06-19,48,7
40886,1384,2023-04-21,34,5
40887,123,2023-05-25,41,14
40888,9465,2023-05-22,44,2
40889,7226,2023-05-29,16,5
40890,7240,2023-06-26,5,10
40891,1587,2023-04-08,54,13
40892,3457,2023-06-29,23,14
40893,7492,2023-06-08,46,1
40894,1565,2023-05-19,55,3
40895,2962,2023-04-27,32,5
40896,7807,2023-06-11,40,12
40897,2930,2023-05-17,55,3
40898,5480,2023-06-24,24,4
40899,2688,2023-06-26,25,8
40900,6803,2023-05-19,47,8
40901,6833,2023-06-21,46,7
40902,6780,2023-05-24,20,10
40903,2295,2023-05-30,17,1
40904,181,2023-06-29,49,10
40905,6267,2023-04-05,7,10
40906,2118,2023-05-21,19,3
40907,8705,2023-06-11,20,12
40908,7164,2023-06-20,43,11
40909,1259,2023-06-08,45,1
40910,539,2023-06-13,47,1
40911,3219,2023-05-18,56,12
40912,3162,2023-05-20,32,2
40913,6524,2023-06-24,59,3
40914,8500,2023-01-31,43,4
40915,7375,2023-06-22,56,5
40916,7878,2023-05-10,56,2
40917,63,2023-06-04,26,11
40918,9055,2023-05-22,12,10
40919,226,2023-06-04,30,8
40920,5373,2023-05-15,47,14
40921,241,2023-04-24,42,10
40922,7534,2023-06-05,53,1
40923,6467,2023-05-30,55,6
40924,1771,2023-05-14,38,6
40925,340,2023-03-25,9,7
40926,6181,2023-04-15,14,8
40927,9687,2023-04-20,37,14
40928,1249,2023-06-11,11,9
40929,5103,2023-03-25,12,2
40930,1575,2023-06-24,18,14
40931,9851,2023-04-07,35,12
40932,2432,2023-05-27,33,5
40933,5930,2023-05-12,33,11
40934,3763,2023-06-07,33,4
40935,4022,2023-06-28,54,14
40936,4075,2023-06-04,5,8
40937,8182,2023-06-08,25,4
40938,6329,2023-06-10,6,14
40939,242,2023-03-03,28,11
40940,8326,2023-06-10,45,3
40941,873,2023-06-14,35,4
40942,1095,2023-04-19,11,1
40943,2075,2023-05-18,15,13
40944,5849,2023-06-08,59,10
40945,9801,2023-06-24,14,6
40946,7318,2023-06-07,33,6
40947,9141,2023-06-17,30,10
40948,1474,2023-06-18,18,12
40949,1222,2023-03-19,53,1
40950,9153,2023-03-11,53,14
40951,311,2023-05-14,44,11
40952,6255,2023-04-30,59,13
40953,8416,2023-06-28,32,11
40954,9516,2023-06-16,6,2
40955,8998,2023-04-20,57,10
40956,6596,2023-06-05,41,6
40957,3826,2023-06-05,6,4
40958,4090,2023-05-13,8,10
40959,2327,2023-06-13,7,14
40960,6442,2023-05-28,41,3
40961,4817,2023-06-20,17,13
40962,4706,2023-04-09,22,10
40963,6296,2023-05-06,33,1
40964,5546,2023-06-18,8,10
40965,1777,2023-05-24,39,6
40966,8693,2023-06-20,6,12
40967,6960,2023-05-31,3,5
40968,3706,2023-05-03,59,10
40969,8934,2023-06-25,23,7
40970,3310,2023-06-19,37,8
40971,1226,2023-06-08,48,8
40972,3130,2023-04-22,1,5
40973,2525,2023-06-12,50,3
40974,3807,2023-05-09,29,6
40975,5991,2023-04-09,15,3
40976,8814,2023-05-05,28,5
40977,1519,2023-02-02,37,8
40978,3905,2023-05-28,7,10
40979,3231,2023-06-27,43,10
40980,4869,2023-06-29,45,11
40981,3547,2023-06-26,11,10
40982,6548,2023-04-09,41,3
40983,4477,2023-05-12,51,6
40984,1600,2023-06-02,43,10
40985,9668,2023-06-16,10,13
40986,798,2023-04-27,58,14
40987,4292,2023-03-19,5,9
40988,5511,2023-06-29,9,2
40989,1981,2023-05-22,57,3
40990,1716,2023-05-20,30,9
40991,3231,2023-06-05,35,11
40992,8465,2023-04-24,14,14
40993,8979,2023-06-24,21,4
40994,4975,2023-06-25,55,14
40995,2583,2023-04-23,25,11
40996,3195,2023-05-13,46,11
40997,6395,2023-06-24,21,5
40998,6640,2023-06-03,47,12
40999,5539,2023-05-08,44,10
41000,5949,2023-05-15,28,2
41001,5276,2023-06-10,29,10
41002,442,2023-03-22,50,13
41003,4832,2023-06-14,13,4
41004,8839,2023-06-04,20,11
41005,127,2023-03-16,53,8
41006,5905,2023-06-26,18,9
41007,4758,2023-06-23,21,10
41008,3228,2023-01-16,22,7
41009,4610,2023-06-05,40,6
41010,5821,2023-06-18,6,6
41011,8725,2023-03-25,11,4
41012,9426,2023-05-02,21,6
41013,5983,2023-05-21,50,5
41014,4772,2023-06-19,4,2
41015,2473,2023-06-21,37,9
41016,9194,2023-06-10,20,5
41017,3317,2023-05-07,21,10
41018,531,2023-06-26,15,7
41019,5003,2023-04-14,44,5
41020,6353,2023-05-28,9,1
41021,3168,2023-06-16,34,12
41022,2931,2023-05-12,41,3
41023,7428,2023-06-29,38,3
41024,6846,2023-06-29,5,6
41025,5051,2023-06-02,22,4
41026,1641,2023-06-21,18,4
41027,6382,2023-05-26,45,6
41028,6714,2023-04-01,23,3
41029,3003,2023-05-10,34,6
41030,8141,2023-03-26,48,14
41031,1985,2023-05-11,27,3
41032,1980,2023-05-01,1,1
41033,309,2023-04-30,11,6
41034,5712,2023-05-13,25,9
41035,9325,2023-06-06,13,9
41036,4145,2023-06-15,41,10
41037,4313,2023-06-28,13,2
41038,6254,2023-06-25,53,14
41039,3902,2023-02-22,53,6
41040,9410,2023-03-29,37,14
41041,7408,2023-06-20,21,6
41042,2580,2023-05-07,13,11
41043,5905,2023-04-13,48,14
41044,9588,2023-06-15,39,7
41045,3244,2023-05-23,19,8
41046,4479,2023-05-17,29,9
41047,7573,2023-03-11,17,4
41048,8501,2023-06-21,29,4
41049,7762,2023-05-29,15,1
41050,6282,2023-03-13,54,7
41051,1518,2023-05-16,37,10
41052,6406,2023-05-16,46,10
41053,3340,2023-06-26,48,13
41054,2346,2023-06-08,24,3
41055,572,2023-05-03,41,13
41056,2465,2023-05-24,28,1
41057,2340,2023-06-29,49,11
41058,5365,2023-05-05,24,8
41059,9731,2023-06-11,13,4
41060,3705,2023-06-11,50,1
41061,6601,2023-02-03,6,2
41062,7747,2023-02-19,56,8
41063,6974,2023-06-28,10,13
41064,2222,2023-06-04,16,2
41065,7433,2023-03-21,30,10
41066,9811,2023-05-13,37,7
41067,1458,2023-04-15,15,5
41068,6198,2023-06-02,10,2
41069,1020,2023-05-26,11,14
41070,9461,2023-06-25,58,3
41071,2775,2023-04-22,37,3
41072,2849,2023-06-22,44,3
41073,2908,2023-06-29,10,3
41074,5909,2023-05-29,56,1
41075,1562,2023-01-25,23,5
41076,1802,2023-06-26,14,7
41077,3607,2023-06-05,54,8
41078,7747,2023-05-17,10,5
41079,5898,2023-04-23,36,11
41080,9960,2023-06-22,8,10
41081,9244,2023-05-12,26,13
41082,4203,2023-06-25,2,12
41083,4686,2023-06-16,32,8
41084,9914,2023-06-25,39,12
41085,5158,2023-06-02,23,12
41086,8001,2023-05-06,31,14
41087,4610,2023-06-10,39,9
41088,3398,2023-04-27,28,2
41089,820,2023-06-20,24,1
41090,7990,2023-06-17,35,4
41091,8594,2023-01-21,50,5
41092,8086,2023-05-07,3,4
41093,6831,2023-05-17,26,9
41094,6476,2023-06-10,55,12
41095,1099,2023-05-19,41,3
41096,6601,2023-02-01,56,11
