event_id,user_id,event_type,event_date
64157,1241,visit,2023-02-25
64158,5212,signup,2023-05-12
64159,3334,visit,2023-05-05
64160,2850,signup,2023-06-17
64161,837,purchase,2023-03-23
64162,4887,visit,2023-04-10
64163,3581,visit,2023-06-26
64164,396,add_to_cart,2023-04-05
64165,3814,visit,2023-02-04
64166,6546,signup,2023-05-18
64167,97,add_to_cart,2023-02-21
64168,4320,purchase,2023-05-25
64169,980,add_to_cart,2023-04-11
64170,5007,add_to_cart,2023-04-24
64171,6836,visit,2023-04-26
64172,8322,add_to_cart,2023-05-14
64173,2775,signup,2023-06-29
64174,6854,signup,2023-01-14
64175,9232,visit,2023-02-09
64176,5421,purchase,2023-05-20
64177,9136,add_to_cart,2023-05-05
64178,888,visit,2023-03-06
64179,2187,signup,2023-02-10
64180,8040,visit,2023-04-18
64181,3356,add_to_cart,2023-01-03
64182,9626,visit,2023-02-22
64183,6878,purchase,2023-04-15
64184,7728,signup,2023-01-20
64185,3892,add_to_cart,2023-01-27
64186,6762,add_to_cart,2023-01-09
64187,7057,signup,2023-03-02
64188,6330,visit,2023-04-17
64189,8069,add_to_cart,2023-06-10
64190,6908,visit,2023-05-24
64191,5735,signup,2023-01-02
64192,9853,signup,2023-01-26
64193,9749,purchase,2023-01-07
64194,9482,visit,2023-06-10
64195,4885,signup,2023-06-21
64196,3671,signup,2023-05-04
64197,430,signup,2023-01-22
64198,7340,visit,2023-03-02
64199,2077,purchase,2023-06-07
64200,374,signup,2023-06-19
64201,4101,signup,2023-02-02
64202,1981,add_to_cart,2023-04-24
64203,6870,signup,2023-02-13
64204,436,purchase,2023-04-13
64205,2428,visit,2023-01-17
64206,7424,signup,2023-06-01
64207,4944,visit,2023-04-09
64208,2682,visit,2023-06-19
64209,6488,visit,2023-05-10
64210,3270,visit,2023-04-04
64211,7891,visit,2023-03-02
64212,3153,visit,2023-02-20
64213,2645,visit,2023-04-12
64214,9419,signup,2023-01-12
64215,9075,visit,2023-06-15
64216,1696,purchase,2023-02-12
64217,6279,visit,2023-06-24
64218,7676,visit,2023-02-06
64219,3544,visit,2023-01-17
64220,6479,signup,2023-04-09
64221,3932,add_to_cart,2023-01-05
64222,662,add_to_cart,2023-01-28
64223,460,visit,2023-06-18
64224,1802,signup,2023-02-03
64225,3709,signup,2023-04-14
64226,4683,add_to_cart,2023-03-04
64227,9866,signup,2023-06-18
64228,4636,signup,2023-05-17
64229,3017,add_to_cart,2023-01-15
64230,8731,visit,2023-03-07
64231,6539,signup,2023-05-23
64232,8586,signup,2023-01-20
64233,4616,signup,2023-05-26
64234,445,signup,2023-05-01
64235,1574,visit,2023-06-05
64236,330,signup,2023-02-04
64237,7886,visit,2023-04-23
64238,542,signup,2023-01-17
64239,6882,signup,2023-02-20
64240,2639,visit,2023-02-18
64241,8728,signup,2023-05-11
64242,1688,purchase,2023-04-07
64243,1813,purchase,2023-05-06
64244,8965,visit,2023-01-26
64245,5388,add_to_cart,2023-01-03
64246,2404,visit,2023-01-19
64247,1474,add_to_cart,2023-02-09
64248,7228,signup,2023-02-09
64249,7779,add_to_cart,2023-04-16
64250,6869,signup,2023-03-05
64251,4880,add_to_cart,2023-06-21
64252,9097,signup,2023-02-10
64253,2835,signup,2023-06-06
64254,2665,visit,2023-06-20
64255,4375,visit,2023-01-09
64256,2023,signup,2023-02-23
64257,6035,add_to_cart,2023-01-09
64258,6097,visit,2023-02-14
64259,9586,add_to_cart,2023-06-04
64260,8327,purchase,2023-04-21
64261,7140,signup,2023-05-25
64262,352,add_to_cart,2023-05-06
64263,5257,purchase,2023-06-12
64264,4714,add_to_cart,2023-06-28
64265,8932,add_to_cart,2023-01-03
64266,2803,signup,2023-02-23
64267,5698,purchase,2023-01-13
64268,871,purchase,2023-06-20
64269,5817,add_to_cart,2023-05-05
64270,3242,visit,2023-05-15
64271,9498,signup,2023-04-30
64272,805,visit,2023-01-05
64273,7688,purchase,2023-05-27
64274,4775,add_to_cart,2023-02-09
64275,2970,visit,2023-05-18
64276,9955,visit,2023-03-11
64277,4041,signup,2023-02-25
64278,4594,visit,2023-02-01
64279,3361,add_to_cart,2023-02-15
64280,3515,signup,2023-05-10
64281,4485,signup,2023-01-12
64282,3354,visit,2023-05-09
64283,4513,purchase,2023-04-06
64284,9960,signup,2023-02-15
64285,3406,add_to_cart,2023-03-17
64286,8915,add_to_cart,2023-02-11
64287,6085,purchase,2023-01-07
64288,2181,signup,2023-06-03
64289,9303,visit,2023-06-26
64290,646,signup,2023-05-17
64291,7683,add_to_cart,2023-03-29
64292,9015,visit,2023-01-08
64293,5384,visit,2023-04-22
64294,9761,signup,2023-05-18
64295,2187,purchase,2023-05-03
64296,8800,visit,2023-02-04
64297,9566,purchase,2023-04-13
64298,9922,signup,2023-05-18
64299,6520,signup,2023-03-28
64300,4296,add_to_cart,2023-01-04
64301,347,signup,2023-04-29
64302,1727,visit,2023-05-23
64303,71,visit,2023-06-01
64304,9179,signup,2023-06-10
64305,7751,add_to_cart,2023-02-08
64306,6912,add_to_cart,2023-05-02
64307,9204,visit,2023-05-13
64308,5426,signup,2023-05-23
64309,1306,visit,2023-02-20
64310,212,visit,2023-03-19
64311,3716,visit,2023-01-24
64312,2231,add_to_cart,2023-05-06
64313,5380,visit,2023-05-03
64314,651,add_to_cart,2023-01-03
64315,2044,signup,2023-04-16
64316,4041,signup,2023-03-30
64317,1750,visit,2023-01-15
64318,1719,visit,2023-01-15
64319,6742,signup,2023-01-07
64320,7141,purchase,2023-06-03
64321,1502,signup,2023-01-10
64322,3462,add_to_cart,2023-01-07
64323,9207,visit,2023-05-18
64324,6758,signup,2023-02-18
64325,264,purchase,2023-04-03
64326,5324,visit,2023-01-13
64327,7790,visit,2023-05-30
64328,6504,visit,2023-03-02
64329,3156,add_to_cart,2023-03-16
64330,4251,add_to_cart,2023-03-23
64331,2110,add_to_cart,2023-03-24
64332,9314,add_to_cart,2023-04-03
64333,1389,signup,2023-06-25
64334,5792,add_to_cart,2023-06-06
64335,8745,purchase,2023-06-07
64336,4520,visit,2023-03-20
64337,4069,signup,2023-02-26
64338,8704,signup,2023-05-06
64339,175,signup,2023-06-11
64340,7829,purchase,2023-05-26
64341,6289,purchase,2023-01-24
64342,3451,add_to_cart,2023-03-22
64343,1176,visit,2023-02-20
64344,2118,visit,2023-05-28
64345,6161,visit,2023-03-31
64346,2777,visit,2023-04-28
64347,69,add_to_cart,2023-06-19
64348,5751,signup,2023-01-11
64349,3002,visit,2023-06-16
64350,3390,purchase,2023-01-30
64351,4473,add_to_cart,2023-02-09
64352,2788,signup,2023-05-19
64353,7541,signup,2023-02-07
64354,615,visit,2023-04-21
64355,125,visit,2023-03-20
64356,4770,purchase,2023-04-04
64357,7983,add_to_cart,2023-03-20
64358,4460,visit,2023-06-20
64359,1095,add_to_cart,2023-05-22
64360,6393,add_to_cart,2023-01-09
64361,4377,add_to_cart,2023-05-24
64362,9653,visit,2023-04-21
64363,2791,visit,2023-06-12
64364,7992,visit,2023-01-17
64365,4474,signup,2023-02-26
64366,7103,visit,2023-06-24
64367,1516,visit,2023-01-16
64368,1145,purchase,2023-01-25
64369,4984,signup,2023-05-19
64370,9059,purchase,2023-03-11
64371,3843,visit,2023-02-11
64372,7740,add_to_cart,2023-03-19
64373,7238,visit,2023-02-07
64374,4880,visit,2023-06-12
64375,5102,visit,2023-03-30
64376,6349,signup,2023-06-08
64377,1327,purchase,2023-04-03
64378,2208,visit,2023-03-17
64379,6243,visit,2023-01-16
64380,4663,signup,2023-04-19
64381,7519,visit,2023-06-15
64382,7362,visit,2023-06-13
64383,1718,add_to_cart,2023-04-05
64384,159,signup,2023-05-02
64385,7526,add_to_cart,2023-01-13
64386,9443,visit,2023-06-10
64387,2634,add_to_cart,2023-05-19
64388,6957,visit,2023-02-08
64389,1878,add_to_cart,2023-03-27
64390,20,add_to_cart,2023-02-03
64391,456,add_to_cart,2023-03-05
64392,694,signup,2023-06-18
64393,9992,purchase,2023-04-16
64394,3383,signup,2023-01-13
64395,7927,visit,2023-03-23
64396,3929,add_to_cart,2023-06-11
64397,4704,signup,2023-02-28
64398,5753,visit,2023-01-05
64399,7603,signup,2023-05-09
64400,2687,visit,2023-06-19
64401,8873,add_to_cart,2023-02-16
64402,2624,signup,2023-01-15
64403,2303,visit,2023-06-21
64404,2729,signup,2023-06-21
64405,8768,add_to_cart,2023-04-17
64406,2202,signup,2023-06-19
64407,2634,visit,2023-05-21
64408,2581,visit,2023-06-22
64409,3909,signup,2023-06-19
64410,4680,signup,2023-06-13
64411,2585,visit,2023-03-08
64412,2943,signup,2023-02-09
64413,6458,add_to_cart,2023-05-25
64414,866,purchase,2023-06-01
64415,8297,signup,2023-01-21
64416,2501,visit,2023-02-03
64417,526,visit,2023-03-09
64418,5706,visit,2023-03-21
64419,1320,add_to_cart,2023-05-04
64420,3647,signup,2023-04-18
64421,3945,add_to_cart,2023-01-17
64422,2084,purchase,2023-01-25
64423,7360,visit,2023-06-07
64424,7310,add_to_cart,2023-06-28
64425,2311,visit,2023-06-19
64426,8235,visit,2023-01-15
64427,1852,signup,2023-05-25
64428,3413,signup,2023-06-29
64429,8165,visit,2023-02-05
64430,7465,visit,2023-02-05
64431,9466,purchase,2023-01-13
64432,1774,purchase,2023-06-07
64433,2742,purchase,2023-05-09
64434,5555,visit,2023-05-18
64435,2479,signup,2023-06-01
64436,4793,signup,2023-03-04
64437,1990,visit,2023-06-01
64438,4301,add_to_cart,2023-03-24
64439,4104,add_to_cart,2023-03-05
64440,4514,visit,2023-02-21
64441,3121,visit,2023-03-07
64442,3342,visit,2023-03-30
64443,5743,signup,2023-03-15
64444,1096,signup,2023-04-06
64445,386,signup,2023-02-03
64446,250,signup,2023-06-28
64447,380,add_to_cart,2023-04-21
64448,516,visit,2023-05-14
64449,7029,purchase,2023-03-02
64450,156,signup,2023-03-18
64451,6713,add_to_cart,2023-02-26
64452,9324,add_to_cart,2023-04-26
64453,8470,visit,2023-01-17
64454,8486,visit,2023-01-05
64455,1357,signup,2023-05-17
64456,8864,signup,2023-05-02
64457,8063,signup,2023-05-26
64458,4808,signup,2023-02-25
64459,1481,signup,2023-01-25
64460,6997,visit,2023-05-03
64461,332,add_to_cart,2023-06-09
64462,682,visit,2023-04-19
64463,8211,add_to_cart,2023-02-09
64464,7406,visit,2023-03-01
64465,5218,purchase,2023-05-12
64466,5490,purchase,2023-03-31
64467,3194,add_to_cart,2023-03-04
64468,8273,signup,2023-05-24
64469,9927,visit,2023-06-21
64470,6563,add_to_cart,2023-06-29
64471,1574,signup,2023-01-04
64472,4651,signup,2023-01-25
64473,7433,add_to_cart,2023-01-11
64474,3427,signup,2023-06-16
64475,3851,signup,2023-02-13
64476,2799,visit,2023-04-22
64477,9256,visit,2023-06-01
64478,6533,visit,2023-01-04
64479,7745,signup,2023-06-13
64480,4241,visit,2023-06-12
64481,3303,signup,2023-03-22
64482,1593,add_to_cart,2023-05-31
64483,8552,signup,2023-02-22
64484,2241,add_to_cart,2023-06-24
64485,3989,visit,2023-05-21
64486,1623,signup,2023-01-30
64487,1789,signup,2023-02-19
64488,2173,visit,2023-04-29
64489,3914,visit,2023-01-25
64490,3723,purchase,2023-02-10
64491,7141,add_to_cart,2023-03-17
64492,9025,signup,2023-05-12
64493,6047,visit,2023-05-20
64494,8144,signup,2023-03-10
64495,9756,visit,2023-02-16
64496,9827,add_to_cart,2023-01-16
64497,3246,visit,2023-01-07
64498,2922,visit,2023-04-25
64499,3520,purchase,2023-06-01
64500,3156,signup,2023-04-03
64501,3976,signup,2023-04-17
64502,7469,signup,2023-03-03
64503,22,visit,2023-05-24
64504,2756,visit,2023-06-14
64505,5124,add_to_cart,2023-05-06
64506,2982,add_to_cart,2023-05-28
64507,1271,visit,2023-01-13
64508,6703,visit,2023-03-07
64509,7761,visit,2023-06-15
64510,6917,visit,2023-04-15
64511,5076,signup,2023-01-12
64512,4912,purchase,2023-04-17
64513,3301,visit,2023-03-03
64514,6543,add_to_cart,2023-02-07
64515,7689,signup,2023-06-28
64516,8503,add_to_cart,2023-03-08
64517,1055,visit,2023-03-21
64518,7920,signup,2023-03-30
64519,8925,visit,2023-04-08
64520,5818,add_to_cart,2023-01-14
64521,2048,signup,2023-05-24
64522,2138,signup,2023-03-27
64523,8313,add_to_cart,2023-02-16
64524,6405,purchase,2023-06-25
64525,9578,signup,2023-06-01
64526,5445,visit,2023-03-28
64527,2683,purchase,2023-01-25
64528,2863,visit,2023-02-08
64529,3670,visit,2023-04-17
64530,8858,add_to_cart,2023-03-30
64531,1802,add_to_cart,2023-04-18
64532,1600,add_to_cart,2023-01-21
64533,7935,signup,2023-06-10
64534,595,add_to_cart,2023-06-23
64535,3470,visit,2023-05-15
64536,9127,visit,2023-03-09
64537,6588,signup,2023-01-27
64538,9748,signup,2023-06-05
64539,1738,signup,2023-05-19
64540,9226,visit,2023-02-25
64541,1229,add_to_cart,2023-01-07
64542,4106,visit,2023-02-05
64543,3975,add_to_cart,2023-06-21
64544,7900,signup,2023-04-09
64545,3018,add_to_cart,2023-05-16
64546,9088,add_to_cart,2023-06-28
64547,8469,visit,2023-02-28
64548,7854,signup,2023-03-28
64549,6731,signup,2023-06-12
64550,5920,visit,2023-02-22
64551,29,visit,2023-04-17
64552,8145,visit,2023-03-25
64553,6810,add_to_cart,2023-01-23
64554,393,signup,2023-04-06
64555,5556,visit,2023-02-15
64556,8979,add_to_cart,2023-04-01
64557,3480,visit,2023-06-08
64558,8996,signup,2023-04-12
64559,9191,purchase,2023-04-23
64560,598,visit,2023-03-02
64561,5415,add_to_cart,2023-02-02
64562,7482,purchase,2023-03-22
64563,6942,purchase,2023-01-02
64564,9559,add_to_cart,2023-03-04
64565,1063,add_to_cart,2023-01-31
64566,1692,visit,2023-05-02
64567,482,visit,2023-06-14
64568,4633,visit,2023-03-26
64569,7549,signup,2023-04-19
64570,8700,add_to_cart,2023-06-27
64571,8414,add_to_cart,2023-01-27
64572,8888,signup,2023-06-11
64573,2825,add_to_cart,2023-03-10
64574,215,add_to_cart,2023-05-30
64575,5182,add_to_cart,2023-06-15
64576,9864,visit,2023-01-12
64577,9293,add_to_cart,2023-02-08
64578,3532,signup,2023-01-16
64579,3039,add_to_cart,2023-04-11
64580,718,add_to_cart,2023-06-26
64581,6157,visit,2023-02-05
64582,9964,visit,2023-05-04
64583,2527,visit,2023-05-07
64584,5923,signup,2023-03-17
64585,1124,visit,2023-03-29
64586,5596,visit,2023-03-29
64587,1120,add_to_cart,2023-05-25
64588,4906,signup,2023-03-01
64589,6385,add_to_cart,2023-03-15
64590,8151,signup,2023-06-12
64591,5305,signup,2023-03-13
64592,7991,add_to_cart,2023-01-10
64593,7160,visit,2023-06-22
64594,9398,visit,2023-02-06
64595,4258,purchase,2023-01-01
64596,5297,add_to_cart,2023-01-29
64597,9082,add_to_cart,2023-02-19
64598,5240,signup,2023-02-06
64599,8168,add_to_cart,2023-03-17
64600,511,add_to_cart,2023-05-19
64601,3948,visit,2023-06-26
64602,1335,purchase,2023-04-03
64603,4141,signup,2023-05-16
64604,4417,signup,2023-05-30
64605,9579,visit,2023-03-16
64606,5479,signup,2023-05-20
64607,4125,add_to_cart,2023-03-13
64608,1501,signup,2023-04-01
64609,3051,visit,2023-01-31
64610,1901,signup,2023-05-10
64611,5917,signup,2023-02-19
64612,4706,purchase,2023-05-25
64613,7282,signup,2023-04-26
64614,8035,visit,2023-06-13
64615,7557,visit,2023-04-05
64616,3343,visit,2023-01-01
64617,4450,signup,2023-01-11
64618,1956,purchase,2023-01-29
64619,4960,purchase,2023-03-26
64620,6139,signup,2023-01-20
64621,1399,purchase,2023-04-06
64622,2690,purchase,2023-03-14
64623,2069,visit,2023-06-17
64624,3736,signup,2023-01-16
64625,2751,purchase,2023-06-19
64626,8540,visit,2023-01-07
64627,6223,add_to_cart,2023-03-07
64628,2555,signup,2023-03-27
64629,9512,signup,2023-06-19
64630,928,visit,2023-02-05
64631,5232,visit,2023-01-01
64632,7860,visit,2023-05-12
64633,9418,visit,2023-01-14
64634,3319,visit,2023-03-12
64635,136,visit,2023-03-18
64636,666,visit,2023-03-29
64637,4021,signup,2023-02-14
64638,4943,visit,2023-06-07
64639,436,signup,2023-01-08
64640,9353,visit,2023-03-01
64641,8437,visit,2023-06-17
64642,5571,visit,2023-04-04
64643,8344,signup,2023-03-06
64644,4560,visit,2023-05-09
64645,6274,signup,2023-04-20
64646,9872,visit,2023-01-13
64647,7684,signup,2023-03-13
64648,7833,signup,2023-02-06
64649,9114,add_to_cart,2023-03-11
64650,7613,add_to_cart,2023-06-16
64651,6318,visit,2023-06-21
64652,5794,add_to_cart,2023-05-08
64653,9783,signup,2023-01-28
64654,7670,add_to_cart,2023-04-07
64655,8922,visit,2023-02-01
64656,6378,purchase,2023-04-23
64657,9550,purchase,2023-05-18
64658,3607,add_to_cart,2023-03-01
64659,1572,signup,2023-02-11
64660,2427,signup,2023-01-20
64661,5782,signup,2023-04-04
64662,9496,visit,2023-03-16
64663,6710,signup,2023-03-14
64664,3427,signup,2023-04-23
64665,9153,signup,2023-06-01
64666,8370,visit,2023-03-08
64667,617,signup,2023-06-25
64668,5903,visit,2023-03-24
64669,6251,visit,2023-02-25
64670,6730,signup,2023-04-18
64671,8220,signup,2023-04-26
64672,2381,purchase,2023-05-07
64673,2514,signup,2023-02-05
64674,3483,visit,2023-06-17
64675,7926,visit,2023-05-29
64676,3946,signup,2023-04-04
64677,8557,signup,2023-04-25
64678,9787,add_to_cart,2023-02-13
64679,5150,visit,2023-04-28
64680,7252,purchase,2023-06-18
64681,9076,purchase,2023-02-17
64682,7037,add_to_cart,2023-01-16
64683,2957,visit,2023-03-09
64684,1650,visit,2023-01-20
64685,7456,signup,2023-01-21
64686,7750,add_to_cart,2023-01-27
64687,2104,visit,2023-03-09
64688,1044,visit,2023-01-09
64689,4774,add_to_cart,2023-05-23
64690,5887,visit,2023-03-10
64691,1324,signup,2023-06-05
64692,7980,signup,2023-02-08
64693,4926,signup,2023-04-09
64694,816,signup,2023-05-31
64695,6637,signup,2023-04-30
64696,7262,purchase,2023-06-19
64697,1863,add_to_cart,2023-02-10
64698,3483,add_to_cart,2023-05-20
64699,4235,signup,2023-03-28
64700,7579,signup,2023-06-07
64701,386,purchase,2023-04-23
64702,9939,purchase,2023-06-03
64703,3130,visit,2023-01-11
64704,5102,visit,2023-04-23
64705,8075,add_to_cart,2023-03-12
64706,8159,add_to_cart,2023-06-23
64707,6914,signup,2023-03-31
64708,7459,visit,2023-03-19
64709,7244,add_to_cart,2023-01-15
64710,7229,add_to_cart,2023-01-30
64711,4433,visit,2023-06-08
64712,6211,signup,2023-03-01
64713,5145,signup,2023-04-30
64714,2895,signup,2023-04-05
64715,3116,visit,2023-06-22
64716,6675,visit,2023-01-24
64717,1386,visit,2023-01-04
64718,3111,add_to_cart,2023-03-06
64719,4370,signup,2023-06-03
64720,8338,add_to_cart,2023-06-10
64721,9004,visit,2023-04-29
64722,2630,signup,2023-04-14
64723,2908,signup,2023-03-15
64724,4948,add_to_cart,2023-06-04
64725,7279,visit,2023-04-08
64726,6024,purchase,2023-01-15
64727,288,add_to_cart,2023-03-26
64728,7771,signup,2023-02-11
64729,5978,signup,2023-06-11
64730,9366,visit,2023-04-04
64731,9990,signup,2023-02-18
64732,2511,visit,2023-05-07
64733,2821,add_to_cart,2023-06-16
64734,7050,visit,2023-02-20
64735,3340,signup,2023-06-03
64736,9693,add_to_cart,2023-06-22
64737,5009,visit,2023-03-03
64738,8275,visit,2023-01-05
64739,2644,visit,2023-06-02
64740,9778,signup,2023-06-04
64741,7653,add_to_cart,2023-02-09
64742,8526,signup,2023-06-13
64743,8151,signup,2023-04-17
64744,3427,visit,2023-02-19
64745,2213,visit,2023-03-07
64746,5716,purchase,2023-04-25
64747,7312,visit,2023-04-09
64748,2064,visit,2023-05-11
64749,8409,visit,2023-01-31
64750,9956,purchase,2023-03-07
64751,888,purchase,2023-03-16
64752,2261,visit,2023-02-02
64753,9944,add_to_cart,2023-03-07
64754,8461,add_to_cart,2023-01-21
64755,8716,signup,2023-03-01
64756,3254,visit,2023-04-14
64757,7124,visit,2023-06-13
64758,8445,visit,2023-05-16
64759,2804,purchase,2023-02-22
64760,3031,signup,2023-06-12
64761,4014,signup,2023-05-29
64762,7165,signup,2023-06-16
64763,2425,visit,2023-05-09
64764,3896,signup,2023-01-03
64765,8471,signup,2023-01-07
64766,7514,visit,2023-04-29
64767,5228,visit,2023-01-15
64768,9791,signup,2023-01-13
64769,473,visit,2023-05-22
64770,1876,signup,2023-06-04
64771,4127,add_to_cart,2023-01-29
64772,5492,visit,2023-06-16
64773,6029,signup,2023-05-03
64774,812,signup,2023-06-10
64775,5558,visit,2023-04-29
64776,2093,signup,2023-02-28
64777,9569,purchase,2023-04-28
64778,9437,add_to_cart,2023-01-05
64779,2614,purchase,2023-05-08
64780,3583,signup,2023-05-12
64781,2602,visit,2023-02-09
64782,1626,add_to_cart,2023-05-08
64783,3435,visit,2023-03-13
64784,1809,add_to_cart,2023-01-09
64785,9766,signup,2023-05-04
64786,6220,visit,2023-03-09
64787,2933,signup,2023-05-21
64788,832,add_to_cart,2023-06-02
64789,5637,visit,2023-03-15
64790,6065,signup,2023-06-14
64791,635,signup,2023-02-12
64792,8978,signup,2023-02-26
64793,5355,visit,2023-04-23
64794,8058,visit,2023-03-11
64795,5210,signup,2023-03-02
64796,4397,signup,2023-03-02
64797,3389,signup,2023-01-10
64798,9148,purchase,2023-06-22
64799,5978,add_to_cart,2023-03-06
64800,1056,signup,2023-04-14
64801,8939,visit,2023-03-03
64802,2213,add_to_cart,2023-06-12
64803,7143,signup,2023-02-02
64804,3838,visit,2023-02-12
64805,6952,visit,2023-03-31
64806,681,purchase,2023-02-13
64807,5563,visit,2023-03-25
64808,4719,visit,2023-04-06
64809,8712,purchase,2023-03-20
64810,616,visit,2023-02-03
64811,8479,signup,2023-05-17
64812,4197,purchase,2023-03-04
64813,5618,visit,2023-01-04
64814,3822,add_to_cart,2023-05-18
64815,9515,signup,2023-05-08
64816,3511,visit,2023-03-22
64817,279,visit,2023-03-24
64818,3564,signup,2023-04-10
64819,6376,visit,2023-06-18
64820,7120,signup,2023-04-12
64821,2880,purchase,2023-03-24
64822,1650,purchase,2023-05-11
64823,3157,signup,2023-02-12
64824,7580,signup,2023-05-23
64825,8447,signup,2023-02-18
64826,6273,add_to_cart,2023-06-13
64827,1770,purchase,2023-02-21
64828,9332,visit,2023-06-25
64829,3225,add_to_cart,2023-02-04
64830,7104,signup,2023-01-09
64831,3411,purchase,2023-03-25
64832,2253,add_to_cart,2023-05-30
64833,4447,signup,2023-06-07
64834,631,signup,2023-03-11
64835,8149,visit,2023-02-03
64836,8843,add_to_cart,2023-05-10
64837,9074,signup,2023-06-04
64838,3906,signup,2023-05-08
64839,1471,add_to_cart,2023-02-19
64840,2631,signup,2023-05-25
64841,8509,signup,2023-06-13
64842,5006,signup,2023-05-31
64843,981,add_to_cart,2023-03-23
64844,185,signup,2023-05-08
64845,6788,visit,2023-01-16
64846,7406,purchase,2023-02-12
64847,3232,visit,2023-01-23
64848,9707,visit,2023-01-24
64849,3000,visit,2023-02-11
64850,6839,signup,2023-01-19
64851,8657,add_to_cart,2023-05-06
64852,3837,signup,2023-03-25
64853,4385,add_to_cart,2023-03-26
64854,1372,add_to_cart,2023-06-14
64855,9811,add_to_cart,2023-02-18
64856,2559,visit,2023-04-16
64857,6280,signup,2023-06-04
64858,5842,add_to_cart,2023-02-12
64859,1490,visit,2023-01-06
64860,8893,signup,2023-02-21
64861,9916,add_to_cart,2023-06-26
64862,2982,signup,2023-06-25
64863,9887,visit,2023-03-22
64864,797,visit,2023-03-27
64865,1043,purchase,2023-05-28
64866,5500,signup,2023-01-03
64867,8869,add_to_cart,2023-01-30
64868,8292,visit,2023-02-08
64869,4969,signup,2023-01-12
64870,9501,visit,2023-03-19
64871,7618,visit,2023-03-09
64872,3495,visit,2023-01-03
64873,8116,signup,2023-05-31
64874,36,visit,2023-03-02
64875,5767,visit,2023-03-03
64876,4404,visit,2023-01-16
64877,920,add_to_cart,2023-03-09
64878,9149,add_to_cart,2023-04-26
64879,5253,add_to_cart,2023-04-26
64880,7395,visit,2023-05-15
64881,9081,purchase,2023-02-08
64882,9979,signup,2023-03-05
64883,6628,signup,2023-01-07
64884,6615,purchase,2023-01-01
64885,9003,visit,2023-03-05
64886,778,visit,2023-03-29
64887,5789,add_to_cart,2023-03-22
64888,5854,visit,2023-03-19
64889,5859,visit,2023-03-21
64890,8290,add_to_cart,2023-04-20
64891,7464,visit,2023-01-20
64892,2202,visit,2023-05-15
64893,6223,signup,2023-03-23
64894,6277,visit,2023-05-29
64895,4546,signup,2023-05-28
64896,3309,visit,2023-05-30
64897,1068,visit,2023-05-02
64898,8161,visit,2023-03-05
64899,631,visit,2023-03-25
64900,1358,signup,2023-01-02
64901,6740,add_to_cart,2023-02-08
64902,5590,signup,2023-04-24
64903,4985,add_to_cart,2023-02-25
64904,2413,visit,2023-02-11
64905,8254,purchase,2023-02-27
64906,1614,visit,2023-02-03
64907,7197,signup,2023-02-13
64908,6647,signup,2023-05-31
64909,4799,purchase,2023-03-28
64910,1584,signup,2023-03-10
64911,9341,visit,2023-05-06
64912,9694,add_to_cart,2023-01-21
64913,9469,signup,2023-05-08
64914,8144,add_to_cart,2023-04-27
64915,8868,visit,2023-06-05
64916,7365,add_to_cart,2023-06-11
64917,6988,visit,2023-01-11
64918,8240,signup,2023-06-20
64919,6404,signup,2023-05-13
64920,6507,visit,2023-01-16
64921,1972,visit,2023-02-23
64922,1554,visit,2023-06-28
64923,8129,visit,2023-04-05
64924,6539,visit,2023-01-13
64925,8335,add_to_cart,2023-02-09
64926,1645,purchase,2023-03-25
64927,6630,signup,2023-01-18
64928,8499,visit,2023-02-15
64929,2617,signup,2023-02-18
64930,2184,purchase,2023-03-17
64931,8895,signup,2023-04-25
64932,4375,visit,2023-06-29
64933,5026,signup,2023-05-10
64934,3647,visit,2023-04-01
64935,3112,visit,2023-04-16
64936,8700,signup,2023-06-23
64937,2654,visit,2023-03-13
64938,2367,signup,2023-02-04
64939,4238,visit,2023-05-30
64940,430,signup,2023-04-29
64941,1721,visit,2023-01-23
64942,5934,visit,2023-06-05
64943,4772,add_to_cart,2023-06-24
64944,2626,add_to_cart,2023-06-14
64945,6151,visit,2023-03-16
64946,1323,visit,2023-01-12
64947,6306,signup,2023-03-29
64948,3140,add_to_cart,2023-05-09
64949,7360,purchase,2023-02-16
64950,2698,visit,2023-01-01
64951,974,visit,2023-03-14
64952,414,add_to_cart,2023-01-24
64953,5578,signup,2023-02-09
64954,5244,visit,2023-03-11
64955,8663,visit,2023-03-13
64956,6008,signup,2023-01-25
64957,4528,add_to_cart,2023-01-16
64958,2398,purchase,2023-06-01
64959,5904,signup,2023-03-18
64960,111,visit,2023-03-04
64961,5504,signup,2023-01-24
64962,4369,visit,2023-05-01
64963,2516,signup,2023-03-13
64964,7702,signup,2023-03-13
64965,5398,signup,2023-01-30
64966,7599,visit,2023-01-18
64967,2653,add_to_cart,2023-01-20
64968,8343,signup,2023-06-25
64969,1225,signup,2023-03-26
64970,8940,visit,2023-06-26
64971,6000,add_to_cart,2023-01-15
64972,2177,visit,2023-06-11
64973,8238,visit,2023-06-13
64974,4137,visit,2023-05-28
64975,8071,signup,2023-05-19
64976,1337,visit,2023-01-02
64977,7866,signup,2023-03-30
64978,376,purchase,2023-02-27
64979,1074,signup,2023-05-03
64980,8759,signup,2023-03-15
64981,988,visit,2023-02-04
64982,9750,signup,2023-02-02
64983,2246,add_to_cart,2023-05-18
64984,1876,signup,2023-02-18
64985,1736,add_to_cart,2023-02-28
